sample_id,ncrna_id,drug_id,disease_id,label,split_role,source_dataset
10513,1263,9,17,0,non_association,sampled_union_space
10514,658,27,10,0,non_association,sampled_union_space
10515,1019,104,28,0,non_association,sampled_union_space
10516,1445,111,2,0,non_association,sampled_union_space
10517,463,128,23,0,non_association,sampled_union_space
10518,869,95,23,0,non_association,sampled_union_space
10519,1120,94,26,0,non_association,sampled_union_space
10520,611,50,6,0,non_association,sampled_union_space
10521,1011,139,6,0,non_association,sampled_union_space
10522,1391,102,24,0,non_association,sampled_union_space
10523,835,36,12,0,non_association,sampled_union_space
10524,1230,115,23,0,non_association,sampled_union_space
10525,1427,43,6,0,non_association,sampled_union_space
10526,699,141,23,0,non_association,sampled_union_space
10527,61,86,32,0,non_association,sampled_union_space
10528,947,147,17,0,non_association,sampled_union_space
10529,565,14,18,0,non_association,sampled_union_space
10530,370,143,23,0,non_association,sampled_union_space
10531,1082,8,17,0,non_association,sampled_union_space
10532,328,68,24,0,non_association,sampled_union_space
10533,640,148,6,0,non_association,sampled_union_space
10534,1076,97,6,0,non_association,sampled_union_space
10535,349,122,17,0,non_association,sampled_union_space
10536,261,46,2,0,non_association,sampled_union_space
10537,955,56,6,0,non_association,sampled_union_space
10538,919,8,23,0,non_association,sampled_union_space
10539,312,32,23,0,non_association,sampled_union_space
10540,1469,102,47,0,non_association,sampled_union_space
10541,1364,109,26,0,non_association,sampled_union_space
10542,1127,119,38,0,non_association,sampled_union_space
10543,461,20,6,0,non_association,sampled_union_space
10544,690,26,2,0,non_association,sampled_union_space
10545,8,60,6,0,non_association,sampled_union_space
10546,1198,37,17,0,non_association,sampled_union_space
10547,1279,138,32,0,non_association,sampled_union_space
10548,991,111,19,0,non_association,sampled_union_space
10549,911,98,18,0,non_association,sampled_union_space
10550,986,117,6,0,non_association,sampled_union_space
10551,1249,69,2,0,non_association,sampled_union_space
10552,238,116,6,0,non_association,sampled_union_space
10553,683,38,18,0,non_association,sampled_union_space
10554,1124,30,2,0,non_association,sampled_union_space
10555,255,18,6,0,non_association,sampled_union_space
10556,1101,10,23,0,non_association,sampled_union_space
10557,1441,118,26,0,non_association,sampled_union_space
10558,1132,118,2,0,non_association,sampled_union_space
10559,1347,31,6,0,non_association,sampled_union_space
10560,137,68,2,0,non_association,sampled_union_space
10561,892,16,37,0,non_association,sampled_union_space
10562,1119,73,2,0,non_association,sampled_union_space
10563,901,124,17,0,non_association,sampled_union_space
10564,847,80,6,0,non_association,sampled_union_space
10565,271,114,2,0,non_association,sampled_union_space
10566,732,86,2,0,non_association,sampled_union_space
10567,567,105,17,0,non_association,sampled_union_space
10568,1077,36,18,0,non_association,sampled_union_space
10569,145,86,25,0,non_association,sampled_union_space
10570,1367,114,18,0,non_association,sampled_union_space
10571,73,147,12,0,non_association,sampled_union_space
10572,310,37,17,0,non_association,sampled_union_space
10573,881,122,2,0,non_association,sampled_union_space
10574,649,17,18,0,non_association,sampled_union_space
10575,258,112,35,0,non_association,sampled_union_space
10576,1069,0,6,0,non_association,sampled_union_space
10577,855,61,31,0,non_association,sampled_union_space
10578,828,115,30,0,non_association,sampled_union_space
10579,136,100,2,0,non_association,sampled_union_space
10580,910,70,17,0,non_association,sampled_union_space
10581,1058,44,26,0,non_association,sampled_union_space
10582,679,69,17,0,non_association,sampled_union_space
10583,215,60,18,0,non_association,sampled_union_space
10584,1054,86,2,0,non_association,sampled_union_space
10585,956,134,15,0,non_association,sampled_union_space
10586,1228,42,6,0,non_association,sampled_union_space
10587,1058,99,17,0,non_association,sampled_union_space
10588,304,141,18,0,non_association,sampled_union_space
10589,1222,139,1,0,non_association,sampled_union_space
10590,1109,65,6,0,non_association,sampled_union_space
10591,340,116,2,0,non_association,sampled_union_space
10592,549,58,17,0,non_association,sampled_union_space
10593,51,47,2,0,non_association,sampled_union_space
10594,759,104,6,0,non_association,sampled_union_space
10595,552,104,22,0,non_association,sampled_union_space
10596,940,83,22,0,non_association,sampled_union_space
10597,993,17,26,0,non_association,sampled_union_space
10598,1008,4,25,0,non_association,sampled_union_space
10599,1217,54,17,0,non_association,sampled_union_space
10600,1075,40,2,0,non_association,sampled_union_space
10601,584,32,26,0,non_association,sampled_union_space
10602,622,104,22,0,non_association,sampled_union_space
10603,325,106,17,0,non_association,sampled_union_space
10604,416,30,17,0,non_association,sampled_union_space
10605,786,144,23,0,non_association,sampled_union_space
10606,753,37,23,0,non_association,sampled_union_space
10607,207,30,35,0,non_association,sampled_union_space
10608,575,65,6,0,non_association,sampled_union_space
10609,187,90,2,0,non_association,sampled_union_space
10610,1339,96,18,0,non_association,sampled_union_space
10611,66,52,22,0,non_association,sampled_union_space
10612,411,102,22,0,non_association,sampled_union_space
10613,1034,81,35,0,non_association,sampled_union_space
10614,1222,145,47,0,non_association,sampled_union_space
10615,208,33,2,0,non_association,sampled_union_space
10616,869,8,6,0,non_association,sampled_union_space
10617,596,41,12,0,non_association,sampled_union_space
10618,644,79,2,0,non_association,sampled_union_space
10619,1285,126,12,0,non_association,sampled_union_space
10620,1209,84,32,0,non_association,sampled_union_space
10621,245,14,16,0,non_association,sampled_union_space
10622,1181,75,0,0,non_association,sampled_union_space
10623,1204,142,18,0,non_association,sampled_union_space
10624,286,40,18,0,non_association,sampled_union_space
10625,996,64,17,0,non_association,sampled_union_space
10626,972,77,17,0,non_association,sampled_union_space
10627,1107,39,17,0,non_association,sampled_union_space
10628,562,39,17,0,non_association,sampled_union_space
10629,1463,40,2,0,non_association,sampled_union_space
10630,1068,83,3,0,non_association,sampled_union_space
10631,1037,78,10,0,non_association,sampled_union_space
10632,655,2,2,0,non_association,sampled_union_space
10633,738,17,22,0,non_association,sampled_union_space
10634,430,29,17,0,non_association,sampled_union_space
10635,716,112,24,0,non_association,sampled_union_space
10636,792,47,36,0,non_association,sampled_union_space
10637,1068,116,26,0,non_association,sampled_union_space
10638,314,40,32,0,non_association,sampled_union_space
10639,1177,0,35,0,non_association,sampled_union_space
10640,801,131,49,0,non_association,sampled_union_space
10641,394,91,2,0,non_association,sampled_union_space
10642,1376,92,6,0,non_association,sampled_union_space
10643,1454,103,17,0,non_association,sampled_union_space
10644,689,39,17,0,non_association,sampled_union_space
10645,753,56,17,0,non_association,sampled_union_space
10646,352,73,23,0,non_association,sampled_union_space
10647,1391,42,49,0,non_association,sampled_union_space
10648,895,121,6,0,non_association,sampled_union_space
10649,1329,107,6,0,non_association,sampled_union_space
10650,958,95,15,0,non_association,sampled_union_space
10651,714,35,17,0,non_association,sampled_union_space
10652,865,8,17,0,non_association,sampled_union_space
10653,339,132,22,0,non_association,sampled_union_space
10654,433,126,22,0,non_association,sampled_union_space
10655,396,87,17,0,non_association,sampled_union_space
10656,386,113,32,0,non_association,sampled_union_space
10657,463,18,12,0,non_association,sampled_union_space
10658,1014,121,2,0,non_association,sampled_union_space
10659,448,84,16,0,non_association,sampled_union_space
10660,107,140,2,0,non_association,sampled_union_space
10661,1308,105,0,0,non_association,sampled_union_space
10662,677,47,2,0,non_association,sampled_union_space
10663,865,95,2,0,non_association,sampled_union_space
10664,563,130,2,0,non_association,sampled_union_space
10665,1277,28,2,0,non_association,sampled_union_space
10666,835,34,35,0,non_association,sampled_union_space
10667,1054,113,2,0,non_association,sampled_union_space
10668,1284,143,6,0,non_association,sampled_union_space
10669,252,135,2,0,non_association,sampled_union_space
10670,309,64,2,0,non_association,sampled_union_space
10671,1489,89,26,0,non_association,sampled_union_space
10672,1481,128,17,0,non_association,sampled_union_space
10673,344,23,12,0,non_association,sampled_union_space
10674,1472,109,17,0,non_association,sampled_union_space
10675,183,137,17,0,non_association,sampled_union_space
10676,1291,15,35,0,non_association,sampled_union_space
10677,991,80,6,0,non_association,sampled_union_space
10678,1372,23,23,0,non_association,sampled_union_space
10679,499,101,23,0,non_association,sampled_union_space
10680,553,50,37,0,non_association,sampled_union_space
10681,203,78,32,0,non_association,sampled_union_space
10682,500,74,22,0,non_association,sampled_union_space
10683,440,2,2,0,non_association,sampled_union_space
10684,932,10,26,0,non_association,sampled_union_space
10685,939,45,18,0,non_association,sampled_union_space
10686,705,12,17,0,non_association,sampled_union_space
10687,6,26,18,0,non_association,sampled_union_space
10688,67,15,23,0,non_association,sampled_union_space
10689,1332,14,17,0,non_association,sampled_union_space
10690,639,46,6,0,non_association,sampled_union_space
10691,844,59,26,0,non_association,sampled_union_space
10692,968,80,18,0,non_association,sampled_union_space
10693,608,19,17,0,non_association,sampled_union_space
10694,22,98,35,0,non_association,sampled_union_space
10695,1321,127,6,0,non_association,sampled_union_space
10696,988,36,23,0,non_association,sampled_union_space
10697,1492,15,12,0,non_association,sampled_union_space
10698,1236,27,17,0,non_association,sampled_union_space
10699,380,30,18,0,non_association,sampled_union_space
10700,62,62,18,0,non_association,sampled_union_space
10701,205,131,2,0,non_association,sampled_union_space
10702,659,73,17,0,non_association,sampled_union_space
10703,736,15,23,0,non_association,sampled_union_space
10704,859,71,6,0,non_association,sampled_union_space
10705,1058,111,18,0,non_association,sampled_union_space
10706,323,1,17,0,non_association,sampled_union_space
10707,1199,38,17,0,non_association,sampled_union_space
10708,1216,69,0,0,non_association,sampled_union_space
10709,648,1,19,0,non_association,sampled_union_space
10710,1327,128,26,0,non_association,sampled_union_space
10711,145,42,17,0,non_association,sampled_union_space
10712,694,120,2,0,non_association,sampled_union_space
10713,973,124,30,0,non_association,sampled_union_space
10714,1335,83,26,0,non_association,sampled_union_space
10715,75,37,26,0,non_association,sampled_union_space
10716,1224,49,19,0,non_association,sampled_union_space
10717,318,59,19,0,non_association,sampled_union_space
10718,1444,43,2,0,non_association,sampled_union_space
10719,760,73,6,0,non_association,sampled_union_space
10720,316,124,10,0,non_association,sampled_union_space
10721,163,0,17,0,non_association,sampled_union_space
10722,781,146,26,0,non_association,sampled_union_space
10723,15,138,26,0,non_association,sampled_union_space
10724,641,138,49,0,non_association,sampled_union_space
10725,978,51,39,0,non_association,sampled_union_space
10726,529,117,2,0,non_association,sampled_union_space
10727,418,93,24,0,non_association,sampled_union_space
10728,1431,131,2,0,non_association,sampled_union_space
10729,1458,15,6,0,non_association,sampled_union_space
10730,597,60,21,0,non_association,sampled_union_space
10731,605,83,6,0,non_association,sampled_union_space
